batch_id,product_sk_id,warehouse_id,grn_date,mfg_date,expiry_date,quantity_on_hand,quantity_reserved,unit_cost_bdt
BAT-5175,696,1,2023-07-02,2023-06-02,2023-11-29,19,0,131.25
BAT-5176,697,5,2023-11-30,2023-10-31,2024-10-30,45,2,1569.0
BAT-5177,697,3,2023-11-02,2023-10-03,2024-10-02,45,2,1569.0
BAT-5178,697,3,2023-10-02,2023-09-02,2024-09-01,45,2,1569.0
BAT-5179,697,3,2023-09-02,2023-08-03,2024-08-02,45,2,1569.0
BAT-5180,697,3,2023-08-01,2023-07-02,2024-07-01,45,2,1569.0
BAT-5181,697,5,2023-07-03,2023-06-03,2024-06-02,45,2,1569.0
BAT-5182,698,3,2023-12-02,2023-11-02,2025-11-01,21,1,264.75
BAT-5183,698,1,2023-11-02,2023-10-03,2025-10-02,21,1,264.75
BAT-5184,698,5,2023-09-30,2023-08-31,2025-08-30,21,1,264.75
BAT-5185,698,3,2023-09-02,2023-08-03,2025-08-02,21,1,264.75
BAT-5186,698,2,2023-08-04,2023-07-05,2025-07-04,21,1,264.75
BAT-5187,698,2,2023-07-03,2023-06-03,2025-06-02,21,1,264.75
BAT-5188,699,4,2023-11-30,2023-10-31,2024-10-30,71,3,1082.25
BAT-5189,699,5,2023-10-30,2023-09-30,2024-09-29,71,3,1082.25
BAT-5190,699,1,2023-10-01,2023-09-01,2024-08-31,71,3,1082.25
BAT-5191,699,3,2023-09-04,2023-08-05,2024-08-04,71,3,1082.25
BAT-5192,699,3,2023-08-01,2023-07-02,2024-07-01,71,3,1082.25
BAT-5193,699,2,2023-07-03,2023-06-03,2024-06-02,71,3,1082.25
BAT-5194,700,5,2023-12-02,2023-11-02,2024-11-01,56,2,498.75
BAT-5195,700,2,2023-11-03,2023-10-04,2024-10-03,56,2,498.75
BAT-5196,700,4,2023-09-30,2023-08-31,2024-08-30,56,2,498.75
BAT-5197,700,3,2023-09-03,2023-08-04,2024-08-03,56,2,498.75
BAT-5198,700,3,2023-08-01,2023-07-02,2024-07-01,56,2,498.75
BAT-5199,700,5,2023-07-05,2023-06-05,2024-06-04,56,2,498.75
BAT-5200,701,5,2023-12-01,2023-11-01,2026-10-31,51,2,824.25
BAT-5201,701,2,2023-10-31,2023-10-01,2026-09-30,51,2,824.25
BAT-5202,701,1,2023-10-04,2023-09-04,2026-09-03,51,2,824.25
BAT-5203,701,4,2023-09-04,2023-08-05,2026-08-04,51,2,824.25
BAT-5204,701,3,2023-08-04,2023-07-05,2026-07-04,51,2,824.25
BAT-5205,701,3,2023-07-03,2023-06-03,2026-06-02,51,2,824.25
BAT-5206,702,4,2023-12-02,2023-11-02,2024-11-01,57,2,1002.75
BAT-5207,702,2,2023-11-03,2023-10-04,2024-10-03,57,2,1002.75
BAT-5208,702,4,2023-09-30,2023-08-31,2024-08-30,57,2,1002.75
BAT-5209,702,1,2023-09-04,2023-08-05,2024-08-04,57,2,1002.75
BAT-5210,702,5,2023-08-05,2023-07-06,2024-07-05,57,2,1002.75
BAT-5211,702,1,2023-07-05,2023-06-05,2024-06-04,57,2,1002.75
BAT-5212,703,3,2023-11-30,2023-10-31,2024-10-30,25,1,864.75
BAT-5213,703,5,2023-10-30,2023-09-30,2024-09-29,25,1,864.75
BAT-5214,703,3,2023-09-30,2023-08-31,2024-08-30,25,1,864.75
BAT-5215,703,3,2023-09-01,2023-08-02,2024-08-01,25,1,864.75
BAT-5216,703,1,2023-08-04,2023-07-05,2024-07-04,25,1,864.75
BAT-5217,703,5,2023-07-06,2023-06-06,2024-06-05,25,1,864.75
BAT-5218,704,5,2023-11-29,2023-10-30,2025-10-29,20,1,206.25
BAT-5219,704,4,2023-10-31,2023-10-01,2025-09-30,20,1,206.25
BAT-5220,704,3,2023-10-02,2023-09-02,2025-09-01,20,1,206.25
BAT-5221,704,2,2023-09-04,2023-08-05,2025-08-04,20,1,206.25
BAT-5222,704,2,2023-08-03,2023-07-04,2025-07-03,20,1,206.25
BAT-5223,704,4,2023-07-02,2023-06-02,2025-06-01,20,1,206.25
BAT-5224,705,2,2023-12-03,2023-11-03,2024-05-01,12,0,127.5
BAT-5225,705,4,2023-10-30,2023-09-30,2024-03-28,12,0,127.5
BAT-5226,705,3,2023-10-01,2023-09-01,2024-02-28,12,0,127.5
BAT-5227,705,5,2023-09-01,2023-08-02,2024-01-29,12,0,127.5
BAT-5228,705,4,2023-08-02,2023-07-03,2023-12-30,12,0,127.5
BAT-5229,705,1,2023-07-05,2023-06-05,2023-12-02,12,0,127.5
BAT-5230,706,2,2023-11-30,2023-10-31,2026-10-30,25,1,641.25
BAT-5231,706,5,2023-10-30,2023-09-30,2026-09-29,25,1,641.25
BAT-5232,706,2,2023-10-01,2023-09-01,2026-08-31,25,1,641.25
BAT-5233,706,2,2023-09-04,2023-08-05,2026-08-04,25,1,641.25
BAT-5234,706,1,2023-08-04,2023-07-05,2026-07-04,25,1,641.25
BAT-5235,706,2,2023-07-04,2023-06-04,2026-06-03,25,1,641.25
BAT-5236,707,4,2023-12-01,2023-11-01,2025-10-31,56,2,898.5
BAT-5237,707,2,2023-11-03,2023-10-04,2025-10-03,56,2,898.5
BAT-5238,707,5,2023-09-30,2023-08-31,2025-08-30,56,2,898.5
BAT-5239,707,5,2023-09-01,2023-08-02,2025-08-01,56,2,898.5
BAT-5240,707,5,2023-08-03,2023-07-04,2025-07-03,56,2,898.5
BAT-5241,707,2,2023-07-03,2023-06-03,2025-06-02,56,2,898.5
BAT-5242,708,2,2023-12-03,2023-11-03,2024-11-02,35,1,1581.75
BAT-5243,708,2,2023-11-01,2023-10-02,2024-10-01,35,1,1581.75
BAT-5244,708,2,2023-10-03,2023-09-03,2024-09-02,35,1,1581.75
BAT-5245,708,1,2023-09-04,2023-08-05,2024-08-04,35,1,1581.75
BAT-5246,708,2,2023-08-01,2023-07-02,2024-07-01,35,1,1581.75
BAT-5247,708,3,2023-07-02,2023-06-02,2024-06-01,35,1,1581.75
BAT-5248,709,4,2023-12-03,2023-11-03,2026-11-02,83,4,1821.75
BAT-5249,709,2,2023-10-30,2023-09-30,2026-09-29,83,4,1821.75
BAT-5250,709,4,2023-10-02,2023-09-02,2026-09-01,83,4,1821.75
BAT-5251,709,5,2023-09-02,2023-08-03,2026-08-02,83,4,1821.75
BAT-5252,709,1,2023-08-02,2023-07-03,2026-07-02,83,4,1821.75
BAT-5253,709,3,2023-07-03,2023-06-03,2026-06-02,83,4,1821.75
BAT-5254,710,1,2023-12-01,2023-11-01,2025-04-29,33,1,405.0
BAT-5255,710,3,2023-11-02,2023-10-03,2025-03-31,33,1,405.0
BAT-5256,710,3,2023-09-30,2023-08-31,2025-02-26,33,1,405.0
BAT-5257,710,3,2023-09-03,2023-08-04,2025-01-30,33,1,405.0
BAT-5258,710,1,2023-08-01,2023-07-02,2024-12-28,33,1,405.0
BAT-5259,710,2,2023-07-03,2023-06-03,2024-11-29,33,1,405.0
BAT-5260,711,1,2023-12-02,2023-11-02,2026-11-01,73,3,1766.25
BAT-5261,711,4,2023-10-30,2023-09-30,2026-09-29,73,3,1766.25
BAT-5262,711,3,2023-10-02,2023-09-02,2026-09-01,73,3,1766.25
BAT-5263,711,1,2023-09-01,2023-08-02,2026-08-01,73,3,1766.25
BAT-5264,711,3,2023-08-03,2023-07-04,2026-07-03,73,3,1766.25
BAT-5265,711,3,2023-07-06,2023-06-06,2026-06-05,73,3,1766.25
BAT-5266,712,4,2023-11-29,2023-10-30,2025-10-29,22,1,306.0
BAT-5267,712,3,2023-10-31,2023-10-01,2025-09-30,22,1,306.0
BAT-5268,712,3,2023-10-02,2023-09-02,2025-09-01,22,1,306.0
BAT-5269,712,3,2023-09-04,2023-08-05,2025-08-04,22,1,306.0
BAT-5270,712,2,2023-08-02,2023-07-03,2025-07-02,22,1,306.0
BAT-5271,712,4,2023-07-06,2023-06-06,2025-06-05,22,1,306.0
BAT-5272,713,5,2023-12-02,2023-11-02,2025-11-01,30,1,375.0
BAT-5273,713,2,2023-11-01,2023-10-02,2025-10-01,30,1,375.0
BAT-5274,713,3,2023-09-30,2023-08-31,2025-08-30,30,1,375.0
BAT-5275,713,2,2023-09-03,2023-08-04,2025-08-03,30,1,375.0
BAT-5276,713,3,2023-08-03,2023-07-04,2025-07-03,30,1,375.0
BAT-5277,713,3,2023-07-05,2023-06-05,2025-06-04,30,1,375.0
BAT-5278,714,4,2023-12-02,2023-11-02,2026-11-01,63,3,2052.75
BAT-5279,714,3,2023-10-31,2023-10-01,2026-09-30,63,3,2052.75
BAT-5280,714,3,2023-10-02,2023-09-02,2026-09-01,63,3,2052.75
BAT-5281,714,1,2023-09-04,2023-08-05,2026-08-04,63,3,2052.75
BAT-5282,714,1,2023-08-04,2023-07-05,2026-07-04,63,3,2052.75
BAT-5283,714,1,2023-07-05,2023-06-05,2026-06-04,63,3,2052.75
BAT-5284,715,1,2023-12-03,2023-11-03,2024-11-02,48,2,903.75
BAT-5285,715,1,2023-11-02,2023-10-03,2024-10-02,48,2,903.75
BAT-5286,715,4,2023-10-01,2023-09-01,2024-08-31,48,2,903.75
BAT-5287,715,1,2023-08-31,2023-08-01,2024-07-31,48,2,903.75
BAT-5288,715,2,2023-08-03,2023-07-04,2024-07-03,48,2,903.75
BAT-5289,715,4,2023-07-03,2023-06-03,2024-06-02,48,2,903.75
BAT-5290,716,1,2023-11-29,2023-10-30,2025-10-29,44,2,273.75
BAT-5291,716,1,2023-10-30,2023-09-30,2025-09-29,44,2,273.75
BAT-5292,716,1,2023-10-03,2023-09-03,2025-09-02,44,2,273.75
BAT-5293,716,5,2023-09-04,2023-08-05,2025-08-04,44,2,273.75
BAT-5294,716,3,2023-08-05,2023-07-06,2025-07-05,44,2,273.75
BAT-5295,716,5,2023-07-02,2023-06-02,2025-06-01,44,2,273.75
BAT-5296,717,3,2023-12-02,2023-11-02,2025-11-01,39,1,487.5
BAT-5297,717,5,2023-11-03,2023-10-04,2025-10-03,39,1,487.5
BAT-5298,717,3,2023-10-03,2023-09-03,2025-09-02,39,1,487.5
BAT-5299,717,1,2023-09-04,2023-08-05,2025-08-04,39,1,487.5
BAT-5300,717,2,2023-08-01,2023-07-02,2025-07-01,39,1,487.5
BAT-5301,717,3,2023-07-02,2023-06-02,2025-06-01,39,1,487.5
BAT-5302,718,1,2023-11-30,2023-10-31,2026-10-30,22,1,166.5
BAT-5303,718,2,2023-11-01,2023-10-02,2026-10-01,22,1,166.5
BAT-5304,718,4,2023-10-02,2023-09-02,2026-09-01,22,1,166.5
BAT-5305,718,3,2023-08-31,2023-08-01,2026-07-31,22,1,166.5
BAT-5306,718,2,2023-08-01,2023-07-02,2026-07-01,22,1,166.5
BAT-5307,718,5,2023-07-03,2023-06-03,2026-06-02,22,1,166.5
BAT-5308,719,1,2023-12-01,2023-11-01,2026-10-31,29,1,420.0
BAT-5309,719,4,2023-11-01,2023-10-02,2026-10-01,29,1,420.0
BAT-5310,719,5,2023-10-01,2023-09-01,2026-08-31,29,1,420.0
BAT-5311,719,4,2023-09-04,2023-08-05,2026-08-04,29,1,420.0
BAT-5312,719,1,2023-08-02,2023-07-03,2026-07-02,29,1,420.0
BAT-5313,719,3,2023-07-04,2023-06-04,2026-06-03,29,1,420.0
BAT-5314,720,4,2023-12-02,2023-11-02,2025-11-01,24,1,461.25
BAT-5315,720,3,2023-11-03,2023-10-04,2025-10-03,24,1,461.25
BAT-5316,720,1,2023-09-30,2023-08-31,2025-08-30,24,1,461.25
BAT-5317,720,2,2023-09-03,2023-08-04,2025-08-03,24,1,461.25
BAT-5318,720,2,2023-08-01,2023-07-02,2025-07-01,24,1,461.25
BAT-5319,720,5,2023-07-03,2023-06-03,2025-06-02,24,1,461.25
BAT-5320,721,1,2023-11-29,2023-10-30,2025-10-29,70,3,2944.5
BAT-5321,721,3,2023-11-01,2023-10-02,2025-10-01,70,3,2944.5
BAT-5322,721,4,2023-09-30,2023-08-31,2025-08-30,70,3,2944.5
BAT-5323,721,4,2023-09-04,2023-08-05,2025-08-04,70,3,2944.5
BAT-5324,721,5,2023-08-01,2023-07-02,2025-07-01,70,3,2944.5
BAT-5325,721,1,2023-07-02,2023-06-02,2025-06-01,70,3,2944.5
BAT-5326,722,4,2023-11-30,2023-10-31,2026-10-30,34,1,196.5
BAT-5327,722,5,2023-11-02,2023-10-03,2026-10-02,34,1,196.5
BAT-5328,722,1,2023-09-30,2023-08-31,2026-08-30,34,1,196.5
BAT-5329,722,4,2023-09-02,2023-08-03,2026-08-02,34,1,196.5
BAT-5330,722,4,2023-08-01,2023-07-02,2026-07-01,34,1,196.5
BAT-5331,722,4,2023-07-03,2023-06-03,2026-06-02,34,1,196.5
BAT-5332,723,2,2023-12-03,2023-11-03,2024-11-02,26,1,256.5
BAT-5333,723,5,2023-10-30,2023-09-30,2024-09-29,26,1,256.5
BAT-5334,723,2,2023-10-02,2023-09-02,2024-09-01,26,1,256.5
BAT-5335,723,4,2023-09-04,2023-08-05,2024-08-04,26,1,256.5
BAT-5336,723,3,2023-08-01,2023-07-02,2024-07-01,26,1,256.5
BAT-5337,723,4,2023-07-03,2023-06-03,2024-06-02,26,1,256.5
BAT-5338,724,2,2023-11-30,2023-10-31,2026-10-30,42,2,643.5
BAT-5339,724,3,2023-11-03,2023-10-04,2026-10-03,42,2,643.5
BAT-5340,724,4,2023-10-02,2023-09-02,2026-09-01,42,2,643.5
BAT-5341,724,1,2023-09-01,2023-08-02,2026-08-01,42,2,643.5
BAT-5342,724,5,2023-08-01,2023-07-02,2026-07-01,42,2,643.5
BAT-5343,724,3,2023-07-05,2023-06-05,2026-06-04,42,2,643.5
BAT-5344,725,2,2023-12-02,2023-11-02,2024-11-01,51,2,775.5
BAT-5345,725,2,2023-11-01,2023-10-02,2024-10-01,51,2,775.5
BAT-5346,725,1,2023-10-02,2023-09-02,2024-09-01,51,2,775.5
BAT-5347,725,5,2023-09-01,2023-08-02,2024-08-01,51,2,775.5
BAT-5348,725,3,2023-08-05,2023-07-06,2024-07-05,51,2,775.5
BAT-5349,725,2,2023-07-02,2023-06-02,2024-06-01,51,2,775.5
BAT-5350,726,4,2023-12-02,2023-11-02,2024-11-01,34,1,309.75
BAT-5351,726,5,2023-10-30,2023-09-30,2024-09-29,34,1,309.75
BAT-5352,726,2,2023-10-04,2023-09-04,2024-09-03,34,1,309.75
BAT-5353,726,4,2023-09-01,2023-08-02,2024-08-01,34,1,309.75
BAT-5354,726,3,2023-08-04,2023-07-05,2024-07-04,34,1,309.75
BAT-5355,726,5,2023-07-05,2023-06-05,2024-06-04,34,1,309.75
BAT-5356,727,5,2023-12-01,2023-11-01,2024-10-31,54,2,899.25
BAT-5357,727,5,2023-11-02,2023-10-03,2024-10-02,54,2,899.25
BAT-5358,727,2,2023-09-30,2023-08-31,2024-08-30,54,2,899.25
BAT-5359,727,2,2023-09-03,2023-08-04,2024-08-03,54,2,899.25
BAT-5360,727,1,2023-08-01,2023-07-02,2024-07-01,54,2,899.25
BAT-5361,727,3,2023-07-05,2023-06-05,2024-06-04,54,2,899.25
BAT-5362,728,4,2023-12-03,2023-11-03,2025-11-02,19,0,187.5
BAT-5363,728,3,2023-11-01,2023-10-02,2025-10-01,19,0,187.5
BAT-5364,728,5,2023-10-03,2023-09-03,2025-09-02,19,0,187.5
BAT-5365,728,3,2023-09-03,2023-08-04,2025-08-03,19,0,187.5
BAT-5366,728,5,2023-08-03,2023-07-04,2025-07-03,19,0,187.5
BAT-5367,728,1,2023-07-02,2023-06-02,2025-06-01,19,0,187.5
BAT-5368,729,3,2023-12-03,2023-11-03,2026-11-02,33,1,331.5
BAT-5369,729,2,2023-11-03,2023-10-04,2026-10-03,33,1,331.5
BAT-5370,729,4,2023-10-03,2023-09-03,2026-09-02,33,1,331.5
BAT-5371,729,5,2023-09-02,2023-08-03,2026-08-02,33,1,331.5
BAT-5372,729,5,2023-08-03,2023-07-04,2026-07-03,33,1,331.5
BAT-5373,729,2,2023-07-02,2023-06-02,2026-06-01,33,1,331.5
BAT-5374,730,4,2023-12-02,2023-11-02,2025-11-01,65,3,1494.0
BAT-5375,730,3,2023-11-01,2023-10-02,2025-10-01,65,3,1494.0
BAT-5376,730,4,2023-10-02,2023-09-02,2025-09-01,65,3,1494.0
BAT-5377,730,4,2023-08-31,2023-08-01,2025-07-31,65,3,1494.0
BAT-5378,730,1,2023-08-01,2023-07-02,2025-07-01,65,3,1494.0
BAT-5379,730,2,2023-07-06,2023-06-06,2025-06-05,65,3,1494.0
BAT-5380,731,2,2023-11-29,2023-10-30,2025-10-29,46,2,972.0
BAT-5381,731,1,2023-11-01,2023-10-02,2025-10-01,46,2,972.0
BAT-5382,731,5,2023-09-30,2023-08-31,2025-08-30,46,2,972.0
BAT-5383,731,4,2023-09-01,2023-08-02,2025-08-01,46,2,972.0
BAT-5384,731,4,2023-08-02,2023-07-03,2025-07-02,46,2,972.0
BAT-5385,731,3,2023-07-05,2023-06-05,2025-06-04,46,2,972.0
BAT-5386,732,5,2023-11-29,2023-10-30,2025-10-29,95,4,3031.5
BAT-5387,732,5,2023-10-30,2023-09-30,2025-09-29,95,4,3031.5
BAT-5388,732,4,2023-09-30,2023-08-31,2025-08-30,95,4,3031.5
BAT-5389,732,3,2023-09-04,2023-08-05,2025-08-04,95,4,3031.5
BAT-5390,732,4,2023-08-02,2023-07-03,2025-07-02,95,4,3031.5
BAT-5391,732,3,2023-07-05,2023-06-05,2025-06-04,95,4,3031.5
BAT-5392,733,2,2023-12-01,2023-11-01,2026-10-31,42,2,885.75
BAT-5393,733,4,2023-11-03,2023-10-04,2026-10-03,42,2,885.75
BAT-5394,733,4,2023-10-04,2023-09-04,2026-09-03,42,2,885.75
BAT-5395,733,3,2023-09-04,2023-08-05,2026-08-04,42,2,885.75
BAT-5396,733,4,2023-08-05,2023-07-06,2026-07-05,42,2,885.75
BAT-5397,733,1,2023-07-03,2023-06-03,2026-06-02,42,2,885.75
BAT-5398,734,4,2023-11-29,2023-10-30,2025-10-29,31,1,282.0
BAT-5399,734,4,2023-11-01,2023-10-02,2025-10-01,31,1,282.0
BAT-5400,734,5,2023-10-01,2023-09-01,2025-08-31,31,1,282.0
BAT-5401,734,2,2023-09-02,2023-08-03,2025-08-02,31,1,282.0
BAT-5402,734,1,2023-08-02,2023-07-03,2025-07-02,31,1,282.0
BAT-5403,734,2,2023-07-05,2023-06-05,2025-06-04,31,1,282.0
BAT-5404,735,1,2023-12-02,2023-11-02,2026-11-01,61,3,1314.0
BAT-5405,735,3,2023-11-01,2023-10-02,2026-10-01,61,3,1314.0
BAT-5406,735,3,2023-10-02,2023-09-02,2026-09-01,61,3,1314.0
BAT-5407,735,4,2023-09-02,2023-08-03,2026-08-02,61,3,1314.0
BAT-5408,735,2,2023-08-02,2023-07-03,2026-07-02,61,3,1314.0
BAT-5409,735,1,2023-07-02,2023-06-02,2026-06-01,61,3,1314.0
BAT-5410,736,5,2023-11-29,2023-10-30,2024-10-29,55,2,1066.5
BAT-5411,736,5,2023-10-31,2023-10-01,2024-09-30,55,2,1066.5
BAT-5412,736,4,2023-10-04,2023-09-04,2024-09-03,55,2,1066.5
BAT-5413,736,5,2023-09-02,2023-08-03,2024-08-02,55,2,1066.5
BAT-5414,736,5,2023-08-04,2023-07-05,2024-07-04,55,2,1066.5
BAT-5415,736,1,2023-07-06,2023-06-06,2024-06-05,55,2,1066.5
BAT-5416,737,4,2023-11-29,2023-10-30,2025-04-27,38,1,438.0
BAT-5417,737,3,2023-11-03,2023-10-04,2025-04-01,38,1,438.0
BAT-5418,737,1,2023-10-02,2023-09-02,2025-02-28,38,1,438.0
BAT-5419,737,4,2023-09-02,2023-08-03,2025-01-29,38,1,438.0
BAT-5420,737,1,2023-08-04,2023-07-05,2024-12-31,38,1,438.0
BAT-5421,737,5,2023-07-05,2023-06-05,2024-12-01,38,1,438.0
BAT-5422,738,4,2023-11-29,2023-10-30,2026-10-29,38,1,448.5
BAT-5423,738,1,2023-10-30,2023-09-30,2026-09-29,38,1,448.5
BAT-5424,738,4,2023-10-01,2023-09-01,2026-08-31,38,1,448.5
BAT-5425,738,5,2023-09-03,2023-08-04,2026-08-03,38,1,448.5
BAT-5426,738,4,2023-08-04,2023-07-05,2026-07-04,38,1,448.5
BAT-5427,738,5,2023-07-03,2023-06-03,2026-06-02,38,1,448.5
BAT-5428,739,2,2023-12-02,2023-11-02,2024-11-01,70,3,1524.0
BAT-5429,739,2,2023-10-31,2023-10-01,2024-09-30,70,3,1524.0
BAT-5430,739,2,2023-10-02,2023-09-02,2024-09-01,70,3,1524.0
BAT-5431,739,3,2023-09-02,2023-08-03,2024-08-02,70,3,1524.0
BAT-5432,739,4,2023-08-05,2023-07-06,2024-07-05,70,3,1524.0
BAT-5433,739,5,2023-07-05,2023-06-05,2024-06-04,70,3,1524.0
BAT-5434,740,3,2023-11-30,2023-10-31,2026-10-30,81,4,1678.5
BAT-5435,740,4,2023-11-03,2023-10-04,2026-10-03,81,4,1678.5
BAT-5436,740,4,2023-10-03,2023-09-03,2026-09-02,81,4,1678.5
BAT-5437,740,3,2023-09-03,2023-08-04,2026-08-03,81,4,1678.5
BAT-5438,740,2,2023-08-01,2023-07-02,2026-07-01,81,4,1678.5
BAT-5439,740,2,2023-07-04,2023-06-04,2026-06-03,81,4,1678.5
BAT-5440,741,2,2023-11-30,2023-10-31,2025-10-30,48,2,908.25
BAT-5441,741,2,2023-11-01,2023-10-02,2025-10-01,48,2,908.25
BAT-5442,741,2,2023-10-03,2023-09-03,2025-09-02,48,2,908.25
BAT-5443,741,2,2023-09-02,2023-08-03,2025-08-02,48,2,908.25
BAT-5444,741,4,2023-08-01,2023-07-02,2025-07-01,48,2,908.25
BAT-5445,741,4,2023-07-02,2023-06-02,2025-06-01,48,2,908.25
BAT-5446,742,3,2023-12-02,2023-11-02,2024-11-01,53,2,960.75
BAT-5447,742,2,2023-11-02,2023-10-03,2024-10-02,53,2,960.75
BAT-5448,742,2,2023-10-01,2023-09-01,2024-08-31,53,2,960.75
BAT-5449,742,2,2023-09-01,2023-08-02,2024-08-01,53,2,960.75
BAT-5450,742,5,2023-08-05,2023-07-06,2024-07-05,53,2,960.75
BAT-5451,742,5,2023-07-04,2023-06-04,2024-06-03,53,2,960.75
BAT-5452,743,3,2023-11-29,2023-10-30,2024-10-29,56,2,987.0
BAT-5453,743,3,2023-11-02,2023-10-03,2024-10-02,56,2,987.0
BAT-5454,743,5,2023-09-30,2023-08-31,2024-08-30,56,2,987.0
BAT-5455,743,3,2023-09-04,2023-08-05,2024-08-04,56,2,987.0
BAT-5456,743,4,2023-08-02,2023-07-03,2024-07-02,56,2,987.0
BAT-5457,743,4,2023-07-02,2023-06-02,2024-06-01,56,2,987.0
BAT-5458,744,4,2023-12-03,2023-11-03,2025-05-01,55,2,727.5
BAT-5459,744,2,2023-11-02,2023-10-03,2025-03-31,55,2,727.5
BAT-5460,744,3,2023-09-30,2023-08-31,2025-02-26,55,2,727.5
BAT-5461,744,5,2023-09-01,2023-08-02,2025-01-28,55,2,727.5
BAT-5462,744,2,2023-08-04,2023-07-05,2024-12-31,55,2,727.5
BAT-5463,744,4,2023-07-06,2023-06-06,2024-12-02,55,2,727.5
BAT-5464,745,2,2023-12-03,2023-11-03,2024-11-02,26,1,226.5
BAT-5465,745,5,2023-11-02,2023-10-03,2024-10-02,26,1,226.5
BAT-5466,745,5,2023-10-04,2023-09-04,2024-09-03,26,1,226.5
BAT-5467,745,2,2023-09-02,2023-08-03,2024-08-02,26,1,226.5
BAT-5468,745,2,2023-08-02,2023-07-03,2024-07-02,26,1,226.5
BAT-5469,745,3,2023-07-02,2023-06-02,2024-06-01,26,1,226.5
BAT-5470,746,1,2023-12-02,2023-11-02,2026-11-01,69,3,1682.25
BAT-5471,746,3,2023-10-31,2023-10-01,2026-09-30,69,3,1682.25
BAT-5472,746,1,2023-10-03,2023-09-03,2026-09-02,69,3,1682.25
BAT-5473,746,1,2023-09-04,2023-08-05,2026-08-04,69,3,1682.25
BAT-5474,746,5,2023-08-03,2023-07-04,2026-07-03,69,3,1682.25
BAT-5475,746,3,2023-07-04,2023-06-04,2026-06-03,69,3,1682.25
BAT-5476,747,2,2023-12-03,2023-11-03,2025-11-02,35,1,392.25
BAT-5477,747,5,2023-11-03,2023-10-04,2025-10-03,35,1,392.25
BAT-5478,747,3,2023-10-02,2023-09-02,2025-09-01,35,1,392.25
BAT-5479,747,4,2023-09-03,2023-08-04,2025-08-03,35,1,392.25
BAT-5480,747,3,2023-08-03,2023-07-04,2025-07-03,35,1,392.25
BAT-5481,747,5,2023-07-06,2023-06-06,2025-06-05,35,1,392.25
BAT-5482,748,4,2023-12-03,2023-11-03,2026-11-02,19,0,207.75
BAT-5483,748,2,2023-11-01,2023-10-02,2026-10-01,19,0,207.75
BAT-5484,748,4,2023-10-04,2023-09-04,2026-09-03,19,0,207.75
BAT-5485,748,1,2023-09-03,2023-08-04,2026-08-03,19,0,207.75
BAT-5486,748,2,2023-08-02,2023-07-03,2026-07-02,19,0,207.75
BAT-5487,748,2,2023-07-03,2023-06-03,2026-06-02,19,0,207.75
BAT-5488,749,4,2023-12-02,2023-11-02,2025-11-01,84,4,2926.5
BAT-5489,749,4,2023-11-03,2023-10-04,2025-10-03,84,4,2926.5
BAT-5490,749,4,2023-10-03,2023-09-03,2025-09-02,84,4,2926.5
BAT-5491,749,4,2023-09-04,2023-08-05,2025-08-04,84,4,2926.5
BAT-5492,749,3,2023-08-05,2023-07-06,2025-07-05,84,4,2926.5
BAT-5493,749,5,2023-07-03,2023-06-03,2025-06-02,84,4,2926.5
BAT-5494,750,2,2023-11-30,2023-10-31,2026-10-30,22,1,459.0
BAT-5495,750,4,2023-11-02,2023-10-03,2026-10-02,22,1,459.0
BAT-5496,750,3,2023-10-01,2023-09-01,2026-08-31,22,1,459.0
BAT-5497,750,2,2023-08-31,2023-08-01,2026-07-31,22,1,459.0
BAT-5498,750,2,2023-08-05,2023-07-06,2026-07-05,22,1,459.0
BAT-5499,750,4,2023-07-06,2023-06-06,2026-06-05,22,1,459.0
BAT-5500,751,3,2023-12-02,2023-11-02,2026-11-01,19,0,316.5
BAT-5501,751,3,2023-11-03,2023-10-04,2026-10-03,19,0,316.5
BAT-5502,751,5,2023-09-30,2023-08-31,2026-08-30,19,0,316.5
BAT-5503,751,3,2023-08-31,2023-08-01,2026-07-31,19,0,316.5
BAT-5504,751,3,2023-08-01,2023-07-02,2026-07-01,19,0,316.5
BAT-5505,751,4,2023-07-04,2023-06-04,2026-06-03,19,0,316.5
BAT-5506,752,1,2023-11-29,2023-10-30,2024-10-29,28,1,223.5
BAT-5507,752,2,2023-11-01,2023-10-02,2024-10-01,28,1,223.5
BAT-5508,752,4,2023-09-30,2023-08-31,2024-08-30,28,1,223.5
BAT-5509,752,3,2023-09-01,2023-08-02,2024-08-01,28,1,223.5
BAT-5510,752,2,2023-08-04,2023-07-05,2024-07-04,28,1,223.5
BAT-5511,752,2,2023-07-06,2023-06-06,2024-06-05,28,1,223.5
BAT-5512,753,2,2023-12-02,2023-11-02,2025-11-01,53,2,974.25
BAT-5513,753,2,2023-11-01,2023-10-02,2025-10-01,53,2,974.25
BAT-5514,753,3,2023-10-02,2023-09-02,2025-09-01,53,2,974.25
BAT-5515,753,4,2023-09-02,2023-08-03,2025-08-02,53,2,974.25
BAT-5516,753,3,2023-08-04,2023-07-05,2025-07-04,53,2,974.25
BAT-5517,753,5,2023-07-03,2023-06-03,2025-06-02,53,2,974.25
BAT-5518,754,1,2023-12-02,2023-11-02,2024-11-01,31,1,459.0
BAT-5519,754,3,2023-10-30,2023-09-30,2024-09-29,31,1,459.0
BAT-5520,754,1,2023-10-04,2023-09-04,2024-09-03,31,1,459.0
