date,product_sk_id,impression_count,page_view_count,add_to_cart_count,cart_abandonment_count,conversion_rate
2023-01-31,475,6733,580,18,12.0,1.03
2023-02-28,475,5058,453,10,6.0,0.88
2023-03-31,475,6050,552,21,14.0,1.27
2023-04-30,475,4818,423,15,10.0,1.18
2023-05-31,475,6534,608,21,14.0,1.15
2023-06-30,475,4465,371,20,17.0,0.81
2023-07-31,475,4578,490,12,9.0,0.61
2023-08-31,475,4281,431,11,7.0,0.93
2023-09-30,475,3863,385,11,7.0,1.04
2023-10-31,475,4823,420,14,9.0,1.19
2023-11-30,475,3595,376,17,11.0,1.6
2023-12-31,475,2581,223,9,7.0,0.9
2020-01-31,476,3838,443,18,12.0,1.35
2020-02-29,476,1858,200,3,2.0,0.5
2020-03-31,476,2843,342,15,11.0,1.17
2020-04-30,476,4924,563,22,14.0,1.42
2020-05-31,476,5021,571,33,20.0,2.28
2020-06-30,476,5270,520,24,14.0,1.92
2020-07-31,476,5668,674,30,20.0,1.48
2020-08-31,476,4661,473,20,13.0,1.48
2020-09-30,476,5627,527,27,16.0,2.09
2020-10-31,476,4549,509,22,12.0,1.96
2020-11-30,476,4692,498,30,17.0,2.61
2020-12-31,476,3555,381,23,14.0,2.36
2021-01-31,476,4742,607,23,13.0,1.65
2021-02-28,476,6277,644,23,14.0,1.4
2021-03-31,476,5618,558,40,27.0,2.33
2021-04-30,476,4271,508,21,12.0,1.77
2021-05-31,476,6192,655,36,21.0,2.29
2021-06-30,476,4967,520,25,15.0,1.92
2021-07-31,476,9851,961,34,21.0,1.35
2021-08-31,476,6153,709,36,22.0,1.97
2021-09-30,476,6826,641,29,16.0,2.03
2021-10-31,476,20649,795,33,21.0,1.51
2021-11-30,476,3590,384,29,17.0,3.12
2021-12-31,476,3185,367,27,18.0,2.45
2022-01-31,476,5160,566,27,18.0,1.59
2022-02-28,476,3692,465,14,8.0,1.29
2022-03-31,476,16491,435,13,8.0,1.15
2022-04-30,476,2402,288,12,8.0,1.39
2022-05-31,476,4047,398,22,14.0,2.01
2022-06-30,476,3248,414,23,15.0,1.93
2022-07-31,476,2680,326,8,5.0,0.92
2022-08-31,476,18939,539,26,19.0,1.3
2022-09-30,476,4320,469,15,9.0,1.28
2022-10-31,476,17785,543,30,20.0,1.84
2022-11-30,476,3516,381,28,18.0,2.62
2022-12-31,476,3376,319,24,16.0,2.51
2023-01-31,476,4811,597,23,13.0,1.68
2023-02-28,476,7193,710,26,15.0,1.55
2023-03-31,476,6658,657,30,17.0,1.98
2023-04-30,476,31113,958,41,26.0,1.57
2023-05-31,476,4160,401,21,13.0,2.0
2023-06-30,476,4523,569,35,22.0,2.28
2023-07-31,476,5654,532,18,10.0,1.5
2023-08-31,476,5149,558,20,12.0,1.43
2023-09-30,476,35807,844,42,26.0,1.9
2023-10-31,476,4600,577,28,17.0,1.91
2023-11-30,476,4601,494,26,14.0,2.43
2023-12-31,476,3566,418,23,14.0,2.15
2020-01-31,477,10374,803,23,14.0,1.12
2020-02-29,477,11013,797,19,13.0,0.75
2020-03-31,477,16713,1421,50,33.0,1.2
2020-04-30,477,15344,1246,40,25.0,1.2
2020-05-31,477,15826,1069,39,23.0,1.5
2020-06-30,477,14813,1059,41,27.0,1.32
2020-07-31,477,21529,1808,56,36.0,1.11
2020-08-31,477,21719,1820,64,43.0,1.15
2020-09-30,477,14282,993,41,27.0,1.41
2020-10-31,477,26255,1674,72,44.0,1.67
2020-11-30,477,9396,696,34,20.0,2.01
2020-12-31,477,14464,1189,46,28.0,1.51
2021-01-31,477,15223,1097,37,24.0,1.19
2021-02-28,477,18936,1526,56,37.0,1.25
2021-03-31,477,11817,1020,40,24.0,1.57
2021-04-30,477,15828,1289,43,27.0,1.24
2021-05-31,477,14843,1371,64,43.0,1.53
2021-06-30,477,25038,1704,82,56.0,1.53
2021-07-31,477,22701,1525,55,36.0,1.25
2021-08-31,477,16071,1179,54,38.0,1.36
2021-09-30,477,15081,1369,55,38.0,1.24
2021-10-31,477,23102,1541,57,36.0,1.36
2021-11-30,477,19679,1380,80,54.0,1.88
2021-12-31,477,9770,781,51,36.0,1.92
2022-01-31,477,9307,651,22,15.0,1.08
2022-02-28,477,13425,997,28,18.0,1.0
2022-03-31,477,9970,803,25,16.0,1.12
2022-04-30,477,12164,981,36,25.0,1.12
2022-05-31,477,6720,528,20,14.0,1.14
2022-06-30,477,20959,1170,54,37.0,1.45
2022-07-31,477,142111,2515,62,40.0,0.87
2022-08-31,477,15082,958,25,16.0,0.94
2022-09-30,477,12360,829,29,19.0,1.21
2022-10-31,477,10792,745,32,20.0,1.61
2022-11-30,477,3198,234,11,10.0,0.43
2022-12-31,477,8488,576,23,14.0,1.56
2023-01-31,477,18698,1252,49,33.0,1.28
2023-02-28,477,17348,1221,47,32.0,1.23
2023-03-31,477,77041,1460,44,31.0,0.89
2023-04-30,477,59515,1473,59,41.0,1.22
2023-05-31,477,10743,857,37,26.0,1.28
2023-06-30,477,72102,1437,45,29.0,1.11
2023-07-31,477,14062,1106,39,25.0,1.27
2023-08-31,477,19015,1333,52,35.0,1.28
2023-09-30,477,17927,1165,57,40.0,1.46
2023-10-31,477,13816,1048,43,28.0,1.43
2023-11-30,477,8233,726,37,23.0,1.93
2023-12-31,477,12651,878,50,33.0,1.94
2020-01-31,478,7798,708,24,16.0,1.13
2020-02-29,478,11112,986,30,20.0,1.01
2020-03-31,478,10834,821,29,18.0,1.34
2020-04-30,478,9600,670,20,13.0,1.04
2020-05-31,478,12222,964,45,28.0,1.76
2020-06-30,478,9473,873,33,20.0,1.49
2020-07-31,478,9760,851,30,19.0,1.29
2020-08-31,478,13426,1048,51,35.0,1.53
2020-09-30,478,8049,788,35,24.0,1.4
2020-10-31,478,12760,944,40,27.0,1.38
2020-11-30,478,5814,589,36,25.0,1.87
2020-12-31,478,10826,778,31,19.0,1.54
2021-01-31,478,13399,972,31,20.0,1.13
2021-02-28,478,13722,1249,52,34.0,1.44
2021-03-31,478,10492,952,39,28.0,1.16
2021-04-30,478,8308,759,31,19.0,1.58
2021-05-31,478,7300,724,30,20.0,1.38
2021-06-30,478,47346,993,36,23.0,1.31
2021-07-31,478,11576,1087,42,28.0,1.29
2021-08-31,478,17843,1091,38,21.0,1.56
2021-09-30,478,11600,848,25,16.0,1.06
2021-10-31,478,8852,653,37,27.0,1.53
2021-11-30,478,9846,798,41,24.0,2.13
2021-12-31,478,8929,702,46,30.0,2.28
2022-01-31,478,7214,618,16,10.0,0.97
2022-02-28,478,8172,817,21,13.0,0.98
2022-03-31,478,9608,631,25,19.0,0.95
2022-04-30,478,7673,698,26,18.0,1.15
2022-05-31,478,4939,482,26,19.0,1.45
2022-06-30,478,9013,720,31,20.0,1.53
2022-07-31,478,13226,1169,37,22.0,1.28
2022-08-31,478,8981,816,24,15.0,1.1
2022-09-30,478,6252,568,19,13.0,1.06
2022-10-31,478,6244,564,28,19.0,1.6
2022-11-30,478,6187,575,24,15.0,1.57
2022-12-31,478,17029,350,24,21.0,0.86
2023-01-31,478,8862,731,29,20.0,1.23
2023-02-28,478,10629,1092,42,26.0,1.47
2023-03-31,478,12531,945,47,31.0,1.69
2023-04-30,478,10564,856,26,16.0,1.17
2023-05-31,478,7216,695,29,19.0,1.44
2023-06-30,478,5110,425,11,8.0,0.71
2023-07-31,478,18010,1328,51,30.0,1.58
2023-08-31,478,11787,1051,44,28.0,1.52
2023-09-30,478,12064,1103,47,30.0,1.54
2023-10-31,478,8871,758,25,15.0,1.32
2023-11-30,478,8508,720,29,18.0,1.53
2023-12-31,478,6746,659,38,25.0,1.97
2020-01-31,479,5325,469,16,11.0,1.07
2020-02-29,479,5342,491,17,11.0,1.22
2020-03-31,479,4557,406,18,12.0,1.48
2020-04-30,479,4584,433,15,10.0,1.15
2020-05-31,479,20314,501,18,13.0,1.0
2020-06-30,479,3267,354,20,14.0,1.69
2020-07-31,479,6902,679,25,15.0,1.47
2020-08-31,479,8858,990,40,23.0,1.72
2020-09-30,479,2017,199,1,1.0,0.0
2020-10-31,479,3698,448,23,14.0,2.01
2020-11-30,479,3051,392,20,12.0,2.04
2020-12-31,479,3516,307,17,11.0,1.95
2021-01-31,479,6882,674,17,10.0,1.04
2021-02-28,479,3350,416,19,15.0,0.96
2021-03-31,479,6472,639,43,32.0,1.72
2021-04-30,479,26817,539,21,15.0,1.11
2021-05-31,479,4912,542,26,15.0,2.03
2021-06-30,479,5603,672,22,13.0,1.34
2021-07-31,479,7544,654,20,12.0,1.22
2021-08-31,479,5180,560,18,12.0,1.07
2021-09-30,479,5571,497,26,19.0,1.41
2021-10-31,479,3654,312,30,25.0,1.6
2021-11-30,479,2067,217,7,5.0,0.92
2021-12-31,479,4631,415,22,12.0,2.41
2022-01-31,479,4116,383,13,9.0,1.04
2022-02-28,479,4179,414,17,13.0,0.97
2022-03-31,479,4228,410,13,8.0,1.22
2022-04-30,479,6628,694,33,21.0,1.73
2022-05-31,479,2074,203,5,4.0,0.49
2022-06-30,479,4091,442,13,8.0,1.13
2022-07-31,479,6386,601,19,11.0,1.33
2022-08-31,479,7429,811,39,26.0,1.6
2022-09-30,479,4320,492,24,17.0,1.42
2022-10-31,479,3078,315,6,4.0,0.63
2022-11-30,479,3532,308,11,7.0,1.3
2022-12-31,479,3469,351,15,9.0,1.71
2023-01-31,479,3993,437,22,17.0,1.14
2023-02-28,479,6115,562,13,8.0,0.89
2023-03-31,479,42195,988,45,31.0,1.42
2023-04-30,479,5769,545,28,18.0,1.83
2023-05-31,479,4201,425,15,10.0,1.18
2023-06-30,479,5630,521,25,17.0,1.54
2023-07-31,479,5668,564,25,17.0,1.42
2023-08-31,479,2890,302,7,5.0,0.66
2023-09-30,479,6985,667,26,16.0,1.5
2023-10-31,479,5398,507,31,22.0,1.78
2023-11-30,479,4370,468,25,13.0,2.56
2023-12-31,479,4040,384,31,22.0,2.34
2020-01-31,480,14734,904,23,16.0,0.77
2020-02-29,480,15184,936,26,18.0,0.85
2020-03-31,480,14762,995,43,32.0,1.11
2020-04-30,480,25451,1617,69,49.0,1.24
2020-05-31,480,13984,794,28,20.0,1.01
2020-06-30,480,15288,1062,36,24.0,1.13
2020-07-31,480,10030,709,14,9.0,0.71
2020-08-31,480,15300,1166,43,33.0,0.86
2020-09-30,480,14230,971,32,23.0,0.93
2020-10-31,480,15335,949,31,21.0,1.05
2020-11-30,480,15728,954,34,22.0,1.26
2020-12-31,480,18402,1013,42,28.0,1.38
2021-01-31,480,22641,1619,51,35.0,0.99
2021-02-28,480,14816,970,26,18.0,0.82
2021-03-31,480,15323,931,38,27.0,1.18
2021-04-30,480,18212,1129,43,29.0,1.24
2021-05-31,480,14346,956,34,23.0,1.15
2021-06-30,480,8403,623,16,12.0,0.64
2021-07-31,480,13193,901,20,14.0,0.67
2021-08-31,480,17841,1226,41,26.0,1.22
2021-09-30,480,18711,1296,47,33.0,1.08
2021-10-31,480,7436,554,19,14.0,0.9
2021-11-30,480,8244,575,19,12.0,1.22
2021-12-31,480,9342,636,26,17.0,1.42
2022-01-31,480,12766,763,22,16.0,0.79
2022-02-28,480,15554,991,16,11.0,0.5
2022-03-31,480,7600,514,16,13.0,0.58
2022-04-30,480,15842,888,23,17.0,0.68
2022-05-31,480,11059,744,25,17.0,1.08
2022-06-30,480,9910,697,26,20.0,0.86
2022-07-31,480,8276,551,16,13.0,0.54
2022-08-31,480,16725,1278,31,22.0,0.7
2022-09-30,480,16278,906,25,18.0,0.77
2022-10-31,480,12886,770,30,22.0,1.04
2022-11-30,480,11744,768,33,23.0,1.3
2022-12-31,480,15055,856,35,23.0,1.4
2023-01-31,480,20959,1310,46,33.0,0.99
2023-02-28,480,21615,1340,32,21.0,0.82
2023-03-31,480,20560,1193,43,29.0,1.17
2023-04-30,480,18751,1079,37,26.0,1.02
2023-05-31,480,14450,1046,36,24.0,1.15
2023-06-30,480,14070,947,25,17.0,0.84
2023-07-31,480,11774,897,20,13.0,0.78
2023-08-31,480,19689,1419,38,24.0,0.99
2023-09-30,480,24862,1787,52,36.0,0.9
2023-10-31,480,21113,1173,51,39.0,1.02
2023-11-30,480,7545,515,22,18.0,0.78
2023-12-31,480,15243,968,57,39.0,1.86
2020-01-31,481,4480,463,15,10.0,1.08
2020-02-29,481,3100,356,14,13.0,0.28
2020-03-31,481,3360,342,18,14.0,1.17
2020-04-30,481,4979,389,16,11.0,1.29
2020-05-31,481,1975,229,7,6.0,0.44
2020-06-30,481,4310,409,17,13.0,0.98
2020-07-31,481,5629,589,20,13.0,1.19
2020-08-31,481,6222,587,26,19.0,1.19
2020-09-30,481,2812,269,14,12.0,0.74
2020-10-31,481,4440,373,18,11.0,1.88
2020-11-30,481,2727,249,10,7.0,1.2
2020-12-31,481,4815,509,24,14.0,1.96
2021-01-31,481,6594,615,20,12.0,1.3
2021-02-28,481,4786,423,15,11.0,0.95
2021-03-31,481,6363,580,28,18.0,1.72
2021-04-30,481,5502,462,17,11.0,1.3
2021-05-31,481,3582,381,12,7.0,1.31
2021-06-30,481,2690,274,6,4.0,0.73
2021-07-31,481,20813,620,18,12.0,0.97
2021-08-31,481,3576,332,6,4.0,0.6
2021-09-30,481,5846,550,23,16.0,1.27
2021-10-31,481,5371,499,31,20.0,2.2
2021-11-30,481,3642,321,19,12.0,2.18
2021-12-31,481,3411,397,32,23.0,2.27
2022-01-31,481,5560,460,12,7.0,1.09
2022-02-28,481,3448,322,6,4.0,0.62
2022-03-31,481,5150,523,17,11.0,1.15
2022-04-30,481,24900,650,17,11.0,0.92
2022-05-31,481,2597,245,12,10.0,0.82
2022-06-30,481,3921,403,17,13.0,0.99
2022-07-31,481,3697,387,16,12.0,1.03
2022-08-31,481,4026,423,14,10.0,0.95
2022-09-30,481,3791,281,6,4.0,0.71
2022-10-31,481,3531,343,22,17.0,1.46
2022-11-30,481,2634,251,20,17.0,1.2
2022-12-31,481,1907,180,5,4.0,0.56
2023-01-31,481,7659,656,33,23.0,1.52
2023-02-28,481,4013,448,16,11.0,1.12
2023-03-31,481,5371,509,21,12.0,1.77
2023-04-30,481,5408,587,28,19.0,1.53
2023-05-31,481,2826,324,15,10.0,1.54
2023-06-30,481,3608,321,18,15.0,0.93
2023-07-31,481,5737,674,27,16.0,1.63
2023-08-31,481,5184,473,10,6.0,0.85
2023-09-30,481,4478,510,20,12.0,1.57
2023-10-31,481,12772,432,20,14.0,1.39
2023-11-30,481,4202,419,18,12.0,1.43
2023-12-31,481,3145,345,18,11.0,2.03
2020-01-31,482,5843,525,20,16.0,0.76
2020-02-29,482,6256,534,12,8.0,0.75
2020-03-31,482,6630,513,15,10.0,0.97
2020-04-30,482,8264,696,33,22.0,1.58
2020-05-31,482,4443,349,15,12.0,0.86
2020-06-30,482,4139,369,9,6.0,0.81
2020-07-31,482,9650,773,28,18.0,1.29
2020-08-31,482,9778,716,21,13.0,1.12
2020-09-30,482,4660,394,7,4.0,0.76
2020-10-31,482,7145,669,25,16.0,1.35
2020-11-30,482,7154,639,31,19.0,1.88
2020-12-31,482,5292,504,26,18.0,1.59
2021-01-31,482,11733,943,44,31.0,1.38
2021-02-28,482,22524,515,16,13.0,0.58
2021-03-31,482,7316,671,23,15.0,1.19
2021-04-30,482,11167,704,20,14.0,0.85
2021-05-31,482,5837,516,22,16.0,1.16
2021-06-30,482,7489,662,16,10.0,0.91
2021-07-31,482,34868,951,29,19.0,1.05
2021-08-31,482,9382,885,29,18.0,1.24
2021-09-30,482,6914,575,29,22.0,1.22
2021-10-31,482,46719,913,28,19.0,0.99
2021-11-30,482,5519,479,24,16.0,1.67
2021-12-31,482,4542,360,13,8.0,1.39
2022-01-31,482,8161,721,17,11.0,0.83
2022-02-28,482,6397,501,14,10.0,0.8
2022-03-31,482,6811,615,20,13.0,1.14
2022-04-30,482,3963,316,7,5.0,0.63
2022-05-31,482,4535,406,30,27.0,0.74
2022-06-30,482,8385,601,22,14.0,1.33
2022-07-31,482,6633,425,8,5.0,0.71
2022-08-31,482,6023,532,16,10.0,1.13
2022-09-30,482,4261,336,10,8.0,0.6
2022-10-31,482,6928,447,23,17.0,1.34
2022-11-30,482,2619,208,10,9.0,0.48
2022-12-31,482,3704,350,14,9.0,1.43
2023-01-31,482,3952,344,10,8.0,0.58
2023-02-28,482,8966,912,37,25.0,1.32
2023-03-31,482,8646,650,24,17.0,1.08
2023-04-30,482,5997,388,6,5.0,0.26
2023-05-31,482,8714,779,46,34.0,1.54
2023-06-30,482,7441,607,22,14.0,1.32
2023-07-31,482,8744,628,15,9.0,0.96
2023-08-31,482,8718,863,23,14.0,1.04
2023-09-30,482,9042,704,23,16.0,0.99
2023-10-31,482,8902,766,34,22.0,1.57
2023-11-30,482,4291,279,15,12.0,1.08
2023-12-31,482,4079,366,16,10.0,1.64
2020-01-31,483,3224,341,8,5.0,0.88
2020-02-29,483,5434,518,23,14.0,1.74
2020-03-31,483,3185,398,14,8.0,1.51
2020-04-30,483,5478,642,32,19.0,2.02
2020-05-31,483,1660,209,7,6.0,0.48
2020-06-30,483,4409,547,29,18.0,2.01
2020-07-31,483,6323,774,32,18.0,1.81
2020-08-31,483,6295,702,31,19.0,1.71
2020-09-30,483,6257,781,36,22.0,1.79
2020-10-31,483,5105,567,29,16.0,2.29
2020-11-30,483,15582,421,21,14.0,1.66
2020-12-31,483,4203,474,26,15.0,2.32
2021-01-31,483,5714,685,41,29.0,1.75
2021-02-28,483,5918,598,22,12.0,1.67
2021-03-31,483,5501,585,30,17.0,2.22
2021-04-30,483,5765,678,35,20.0,2.21
2021-05-31,483,4414,571,35,21.0,2.45
2021-06-30,483,4573,512,29,20.0,1.76
2021-07-31,483,5371,559,22,13.0,1.61
2021-08-31,483,5600,706,38,23.0,2.12
2021-09-30,483,4808,516,26,15.0,2.13
2021-10-31,483,5954,614,54,37.0,2.77
2021-11-30,483,4313,481,39,27.0,2.49
2021-12-31,483,6000,650,52,29.0,3.54
2022-01-31,483,4372,468,20,13.0,1.5
2022-02-28,483,4477,476,20,13.0,1.47
2022-03-31,483,5480,591,25,13.0,2.03
2022-04-30,483,2207,257,8,6.0,0.78
2022-05-31,483,4759,582,30,18.0,2.06
2022-06-30,483,4506,473,21,13.0,1.69
2022-07-31,483,5309,645,32,18.0,2.17
2022-08-31,483,4869,565,21,12.0,1.59
2022-09-30,483,5707,621,30,18.0,1.93
2022-10-31,483,1864,237,11,7.0,1.69
2022-11-30,483,3204,377,22,14.0,2.12
2022-12-31,483,3283,361,23,14.0,2.49
2023-01-31,483,9397,992,46,28.0,1.81
2023-02-28,483,7477,622,26,15.0,1.77
2023-03-31,483,6977,749,28,16.0,1.6
2023-04-30,483,6537,619,40,25.0,2.42
2023-05-31,483,3886,464,29,18.0,2.37
2023-06-30,483,6099,712,29,17.0,1.69
2023-07-31,483,7801,729,33,19.0,1.92
2023-08-31,483,7768,810,43,27.0,1.98
2023-09-30,483,3975,524,29,17.0,2.29
2023-10-31,483,5882,762,47,31.0,2.1
2023-11-30,483,3459,382,37,28.0,2.36
2023-12-31,483,4151,446,34,20.0,3.14
2020-01-31,484,6767,564,12,8.0,0.71
2020-02-29,484,9487,785,19,12.0,0.89
2020-03-31,484,6046,624,27,18.0,1.44
2020-04-30,484,10476,917,38,26.0,1.31
2020-05-31,484,11818,945,40,26.0,1.48
2020-06-30,484,13296,1109,44,26.0,1.62
2020-07-31,484,8577,681,20,13.0,1.03
2020-08-31,484,6472,644,18,11.0,1.09
2020-09-30,484,11604,862,35,23.0,1.39
2020-10-31,484,8249,718,26,16.0,1.39
2020-11-30,484,8986,613,23,14.0,1.47
2020-12-31,484,6498,482,23,15.0,1.66
2021-01-31,484,14196,1361,42,27.0,1.1
2021-02-28,484,17622,1247,50,36.0,1.12
2021-03-31,484,11188,979,43,28.0,1.53
2021-04-30,484,9843,653,19,12.0,1.07
2021-05-31,484,13975,1167,63,43.0,1.71
2021-06-30,484,9411,788,32,21.0,1.4
2021-07-31,484,10716,960,48,37.0,1.15
2021-08-31,484,19458,1604,58,38.0,1.25
2021-09-30,484,25345,731,25,17.0,1.09
2021-10-31,484,10498,765,30,19.0,1.44
2021-11-30,484,7551,619,32,21.0,1.78
2021-12-31,484,5153,480,17,10.0,1.46
2022-01-31,484,7345,668,16,10.0,0.9
2022-02-28,484,6756,556,17,12.0,0.9
2022-03-31,484,10625,712,27,18.0,1.26
2022-04-30,484,4728,357,12,10.0,0.56
2022-05-31,484,7279,535,23,15.0,1.5
2022-06-30,484,7910,685,15,9.0,0.88
2022-07-31,484,8922,703,18,12.0,0.85
2022-08-31,484,7534,527,14,9.0,0.95
2022-09-30,484,8948,792,21,13.0,1.01
2022-10-31,484,8009,677,31,22.0,1.33
2022-11-30,484,7587,563,28,20.0,1.42
2022-12-31,484,9623,753,29,19.0,1.33
2023-01-31,484,10781,867,21,13.0,0.92
2023-02-28,484,11813,931,29,18.0,1.18
2023-03-31,484,5864,412,13,9.0,0.97
2023-04-30,484,11654,961,43,29.0,1.46
2023-05-31,484,6815,553,19,13.0,1.08
2023-06-30,484,6646,582,23,15.0,1.37
2023-07-31,484,14902,1220,50,36.0,1.15
2023-08-31,484,15940,1136,30,18.0,1.06
2023-09-30,484,11921,857,34,23.0,1.28
2023-10-31,484,6510,555,31,25.0,1.08
2023-11-30,484,8872,647,24,15.0,1.39
2023-12-31,484,12060,857,55,35.0,2.33
2020-01-31,485,4104,437,22,16.0,1.37
2020-02-29,485,2942,367,16,11.0,1.36
2020-03-31,485,1596,177,3,2.0,0.56
2020-04-30,485,2564,343,22,12.0,2.92
2020-05-31,485,3176,433,24,14.0,2.31
2020-06-30,485,3334,473,21,11.0,2.11
2020-07-31,485,5603,701,45,25.0,2.85
2020-08-31,485,4483,593,23,13.0,1.69
2020-09-30,485,4612,626,32,18.0,2.24
2020-10-31,485,5833,725,50,27.0,3.17
2020-11-30,485,2821,402,23,12.0,2.74
2020-12-31,485,3035,367,30,16.0,3.81
2021-01-31,485,5990,787,29,14.0,1.91
2021-02-28,485,2565,377,21,12.0,2.39
2021-03-31,485,3540,416,22,14.0,1.92
2021-04-30,485,4267,524,28,17.0,2.1
2021-05-31,485,5251,624,45,26.0,3.04
2021-06-30,485,2849,357,21,13.0,2.24
2021-07-31,485,4478,559,26,15.0,1.97
2021-08-31,485,5076,588,32,18.0,2.38
2021-09-30,485,3110,418,16,9.0,1.67
2021-10-31,485,3259,433,18,9.0,2.08
2021-11-30,485,2879,370,28,15.0,3.51
2021-12-31,485,2707,364,32,21.0,3.02
2022-01-31,485,16325,485,23,15.0,1.65
2022-02-28,485,3384,425,20,13.0,1.65
2022-03-31,485,2063,276,10,6.0,1.45
2022-04-30,485,3349,483,20,12.0,1.66
2022-05-31,485,2017,261,7,4.0,1.15
2022-06-30,485,2959,338,17,12.0,1.48
2022-07-31,485,2211,320,14,9.0,1.56
2022-08-31,485,3090,406,19,11.0,1.97
2022-09-30,485,3081,390,18,10.0,2.05
2022-10-31,485,2545,275,15,11.0,1.45
2022-11-30,485,2334,312,17,9.0,2.56
2022-12-31,485,2180,229,19,12.0,3.06
2023-01-31,485,3941,412,19,10.0,2.18
2023-02-28,485,6516,739,34,21.0,1.76
2023-03-31,485,2761,347,9,5.0,1.15
2023-04-30,485,4056,501,28,16.0,2.4
2023-05-31,485,2774,381,25,15.0,2.62
2023-06-30,485,2506,364,16,9.0,1.92
2023-07-31,485,3987,473,20,11.0,1.9
2023-08-31,485,3325,411,27,17.0,2.43
2023-09-30,485,2563,279,10,6.0,1.43
2023-10-31,485,2614,322,25,17.0,2.48
2023-11-30,485,2533,331,21,11.0,3.02
2023-12-31,485,2813,391,36,21.0,3.84
2020-01-31,486,10297,842,38,28.0,1.19
2020-02-29,486,4454,358,11,8.0,0.84
2020-03-31,486,3354,296,6,4.0,0.68
2020-04-30,486,37112,768,30,21.0,1.17
2020-05-31,486,4411,444,17,12.0,1.13
2020-06-30,486,6233,607,24,16.0,1.32
2020-07-31,486,8922,824,41,27.0,1.7
2020-08-31,486,9581,902,38,26.0,1.33
2020-09-30,486,6351,589,25,15.0,1.7
2020-10-31,486,6559,596,32,23.0,1.51
2020-11-30,486,8046,755,46,29.0,2.25
2020-12-31,486,8057,565,28,18.0,1.77
2021-01-31,486,9609,892,33,22.0,1.23
2021-02-28,486,7288,623,20,12.0,1.28
2021-03-31,486,9396,912,42,28.0,1.54
2021-04-30,486,41499,839,31,22.0,1.07
2021-05-31,486,7356,761,39,26.0,1.71
2021-06-30,486,13243,1125,41,26.0,1.33
2021-07-31,486,12329,1185,36,23.0,1.1
2021-08-31,486,8070,650,19,12.0,1.08
2021-09-30,486,7435,650,22,14.0,1.23
2021-10-31,486,6839,567,28,19.0,1.59
2021-11-30,486,4432,433,26,21.0,1.15
2021-12-31,486,6810,543,48,33.0,2.76
2022-01-31,486,5928,572,17,12.0,0.87
2022-02-28,486,4345,409,12,8.0,0.98
2022-03-31,486,5573,432,10,6.0,0.93
2022-04-30,486,7372,556,19,12.0,1.26
2022-05-31,486,5413,445,12,8.0,0.9
2022-06-30,486,6171,549,13,8.0,0.91
2022-07-31,486,7467,656,29,21.0,1.22
2022-08-31,486,6854,642,17,11.0,0.93
2022-09-30,486,5874,480,17,13.0,0.83
2022-10-31,486,29909,525,17,13.0,0.76
2022-11-30,486,6842,509,34,25.0,1.77
2022-12-31,486,4072,382,19,15.0,1.05
2023-01-31,486,13078,1087,29,18.0,1.01
2023-02-28,486,11731,879,32,19.0,1.48
2023-03-31,486,35253,914,29,22.0,0.77
2023-04-30,486,9339,858,32,18.0,1.63
2023-05-31,486,6473,534,19,13.0,1.12
2023-06-30,486,9132,830,25,14.0,1.33
2023-07-31,486,58359,1209,38,26.0,0.99
2023-08-31,486,7881,578,21,14.0,1.21
2023-09-30,486,6054,449,18,13.0,1.11
2023-10-31,486,9523,869,40,28.0,1.38
2023-11-30,486,8027,688,35,22.0,1.89
2023-12-31,486,7026,519,26,18.0,1.54
2020-01-31,487,4807,500,21,13.0,1.6
2020-02-29,487,3587,353,10,7.0,0.85
2020-03-31,487,2667,316,18,14.0,1.27
2020-04-30,487,3222,387,16,9.0,1.81
2020-05-31,487,2874,349,19,13.0,1.72
2020-06-30,487,6297,545,28,16.0,2.2
2020-07-31,487,4496,446,16,9.0,1.57
2020-08-31,487,5941,567,24,16.0,1.41
2020-09-30,487,7210,720,34,20.0,1.94
2020-10-31,487,5836,594,30,17.0,2.19
2020-11-30,487,17178,455,24,16.0,1.76
2020-12-31,487,4482,475,30,17.0,2.74
2021-01-31,487,4649,511,18,11.0,1.37
2021-02-28,487,8470,703,23,13.0,1.42
2021-03-31,487,8182,708,31,19.0,1.69
2021-04-30,487,26622,623,24,17.0,1.12
2021-05-31,487,5877,619,25,15.0,1.62
2021-06-30,487,5747,600,29,18.0,1.83
2021-07-31,487,37682,905,32,20.0,1.33
2021-08-31,487,6949,742,28,16.0,1.62
2021-09-30,487,7319,709,37,27.0,1.41
2021-10-31,487,4325,393,18,11.0,1.78
2021-11-30,487,3094,322,16,10.0,1.86
2021-12-31,487,2617,291,25,18.0,2.41
2022-01-31,487,3289,368,15,9.0,1.63
2022-02-28,487,4408,426,13,7.0,1.41
2022-03-31,487,2815,321,26,21.0,1.56
2022-04-30,487,4145,445,27,18.0,2.02
2022-05-31,487,2578,290,13,9.0,1.38
2022-06-30,487,3280,402,15,10.0,1.24
2022-07-31,487,4049,398,26,21.0,1.26
2022-08-31,487,12481,376,9,7.0,0.53
2022-09-30,487,3585,398,17,11.0,1.51
2022-10-31,487,4297,438,19,12.0,1.6
2022-11-30,487,3401,328,19,11.0,2.44
2022-12-31,487,2274,230,8,5.0,1.3
2023-01-31,487,4712,545,30,19.0,2.02
2023-02-28,487,4997,531,18,10.0,1.51
